Ref_Frame_Lat_Pos [deg],Ref_Frame_Long_Pos [deg],Ref_Frame_Alt_Pos [m],Drone_Lat_Pos [deg],Drone_Long_Pos [deg],Drone_Alt_Pos [m],de_X_pos [m],dn_Y_pos [m],du_Z_pos [m]
[52.211309],[21.001001],[0.],[52.2112865],[21.00085164],[2.39720355],10.209606678946315,2.503408528894286,2.397194900240649
[52.211309],[21.001001],[0.],[52.2112865],[21.00085164],[2.39720355],10.209606678946315,2.503408528894286,2.397194900240649
[52.211309],[21.001001],[0.],[52.21130074],[21.00092833],[2.46952771],4.967521077103463,0.9190552712449328,2.469525709863855
[52.211309],[21.001001],[0.],[52.21130074],[21.00092833],[2.46952771],4.967521077103463,0.9190552712449328,2.469525709863855
[52.211309],[21.001001],[0.],[52.2112865],[21.00085112],[2.31911859],10.244899585448389,2.503345597550129,2.319109883212371
[52.211309],[21.001001],[0.],[52.2112865],[21.00085112],[2.31911859],10.244899585448389,2.503345597550129,2.319109883212371
[52.211309],[21.001001],[0.],[52.21130067],[21.00092787],[2.39172299],4.998493734534958,0.927400927875728,2.3917209644789055
[52.211309],[21.001001],[0.],[52.21130067],[21.00092787],[2.39172299],4.998493734534958,0.927400927875728,2.3917209644789055
[52.211309],[21.001001],[0.],[52.2112865],[21.00085112],[2.31911859],10.244899585448389,2.503345597550129,2.319109883212371
[52.211309],[21.001001],[0.],[52.2112865],[21.00085061],[2.24146384],10.280056341279682,2.5032044411227585,2.2414550841829977
[52.211309],[21.001001],[0.],[52.21130059],[21.00092742],[2.31434823],5.029314182075084,0.9356994799339499,2.3143461790273587
[52.211309],[21.001001],[0.],[52.21128651],[21.00085009],[2.164239],10.31507304381293,2.5029840155809353,2.1642301883744484
[52.211309],[21.001001],[0.],[52.21130052],[21.00092697],[2.23740309],5.059978506876334,0.9439499053342386,2.2374010135821116
[52.211309],[21.001001],[0.],[52.21128651],[21.00084958],[2.0874463],10.349945529532098,2.5026831317912586,2.0874374309704056
[52.211309],[21.001001],[0.],[52.21128651],[21.00084958],[2.0874463],10.349945529532098,2.5026831317912586,2.0874374309704056
[52.211309],[21.001001],[0.],[52.21130044],[21.00092653],[2.16088978],5.090482501724043,0.9521510928066389,2.1608876837655178
[52.211309],[21.001001],[0.],[52.21128651],[21.00084908],[2.01108637],10.384669789715067,2.502300694051737,2.0110774424855435
[52.211309],[21.001001],[0.],[52.21130037],[21.00092608],[2.08480892],5.120822135501962,0.9603019877061457,2.0848067949431255
[52.211309],[21.001001],[0.],[52.21128652],[21.00084857],[1.93515873],10.419241927821734,2.5018356639933192,1.9351497470231886
[52.211309],[21.001001],[0.],[52.2113003],[21.00092564],[2.00916],5.150993501014926,0.9684015721939618,2.009157851657162
[52.211309],[21.001001],[0.],[52.21130022],[21.0009252],[1.93394252],5.180992691502522,0.9764488277233887,1.9339403426174364
[52.211309],[21.001001],[0.],[52.21128652],[21.00084807],[1.8596629],10.453658046877107,2.501287008201515,1.8596538575108628
[52.211309],[21.001001],[0.],[52.21130022],[21.0009252],[1.93394252],5.180992691502522,0.9764488277233887,1.9339403426174364
[52.211309],[21.001001],[0.],[52.21128653],[21.00084757],[1.78459837],10.487914253167169,2.5006536890148845,1.7845892784942519
[52.211309],[21.001001],[0.],[52.21130015],[21.00092477],[1.85915595],5.21081580259572,0.9844427385788753,1.8591537518772032
[52.211309],[21.001001],[0.],[52.21130008],[21.00092433],[1.78479977],5.240458930142846,0.9923822855057362,1.7847975476572984
[52.211309],[21.001001],[0.],[52.21128653],[21.00084707],[1.70996465],10.522006653412621,2.4999346758499827,1.7099555033432345
[52.211309],[21.001001],[0.],[52.21128653],[21.00084707],[1.70996465],10.522006653412621,2.4999346758499827,1.7099555033432345
[52.211309],[21.001001],[0.],[52.21130008],[21.00092433],[1.78479977],5.240458930142846,0.9923822855057362,1.7847975476572984
[52.211309],[21.001001],[0.],[52.21130008],[21.00092433],[1.78479977],5.240458930142846,0.9923822855057362,1.7847975476572984
[52.211309],[21.001001],[0.],[52.21128653],[21.00084707],[1.70996465],10.522006653412621,2.4999346758499827,1.7099555033432345
[52.211309],[21.001001],[0.],[52.21128654],[21.00084657],[1.63576122],10.55593135563854,2.49912893104518,1.635752008663951
[52.211309],[21.001001],[0.],[52.21130001],[21.0009239],[1.71087343],5.269918173253228,1.0002664563272947,1.7108711832774528
[52.211309],[21.001001],[0.],[52.21130001],[21.0009239],[1.71087343],5.269918173253228,1.0002664563272947,1.7108711832774528
[52.211309],[21.001001],[0.],[52.21128654],[21.00084657],[1.63576122],10.55593135563854,2.49912893104518,1.635752008663951
[52.211309],[21.001001],[0.],[52.21128655],[21.00084608],[1.56198752],10.589684469391724,2.4982354233090334,1.5619782617493754
[52.211309],[21.001001],[0.],[52.21129994],[21.00092347],[1.63737639],5.299189631036148,1.0080942310808856,1.6373741101948134
[52.211309],[21.001001],[0.],[52.21129994],[21.00092347],[1.63737639],5.299189631036148,1.0080942310808856,1.6373741101948134
[52.211309],[21.001001],[0.],[52.21128655],[21.00084608],[1.56198752],10.589684469391724,2.4982354233090334,1.5619782617493754
[52.211309],[21.001001],[0.],[52.21128656],[21.00084558],[1.48864304],10.623262105523333,2.497253121350013,1.4886337224419643
[52.211309],[21.001001],[0.],[52.21129987],[21.00092305],[1.56430806],5.328269404992282,1.0158645954662389,1.564305759377487
[52.211309],[21.001001],[0.],[52.21128657],[21.0008451],[1.41572736],10.656660356404878,2.4961809818436613,1.4157179874886914
[52.211309],[21.001001],[0.],[52.2112998],[21.00092263],[1.49166803],5.357153576186153,1.0235765288126812,1.4916657052173312
[52.211309],[21.001001],[0.],[52.21128658],[21.00084461],[1.34324342],10.689874877637923,2.4950177491209007,1.3432339952228032
[52.211309],[21.001001],[0.],[52.21128658],[21.00084461],[1.34324342],10.689874877637923,2.4950177491209007,1.3432339952228032
[52.211309],[21.001001],[0.],[52.21129973],[21.00092221],[1.41945922],5.385837749999375,1.031228864639904,1.4194568692800187
[52.211309],[21.001001],[0.],[52.21128659],[21.00084413],[1.27119207],10.722901588320791,2.493762296334909,1.2711825903639773
[52.211309],[21.001001],[0.],[52.21129966],[21.00092179],[1.34768244],5.414317820310371,1.0388205291910317,1.3476800618227502
[52.211309],[21.001001],[0.],[52.2112866],[21.00084365],[1.19957272],10.755736590390718,2.492413589362524,1.1995631806008766
[52.211309],[21.001001],[0.],[52.2112996],[21.00092138],[1.27633708],5.442589879053778,1.0463505039185852,1.276334674698324
[52.211309],[21.001001],[0.],[52.21129953],[21.00092097],[1.20542251],5.470650023164491,1.0538177709828276,1.2054200839271036
[52.211309],[21.001001],[0.],[52.21128661],[21.00084317],[1.12838476],10.788375988828514,2.4909705983273636,1.1283751643089905
[52.211309],[21.001001],[0.],[52.21129953],[21.00092097],[1.20542251],5.470650023164491,1.0538177709828276,1.2054200839271036
[52.211309],[21.001001],[0.],[52.21128663],[21.00084269],[1.05762757],10.820815888397536,2.4894322898139145,1.0576179268253505
[52.211309],[21.001001],[0.],[52.21129946],[21.00092056],[1.1349381],5.498494348707753,1.0612213139595692,1.134935649697019
[52.211309],[21.001001],[0.],[52.2112994],[21.00092015],[1.0648832],5.526118955009837,1.0685601178401718,1.0648807219514984
[52.211309],[21.001001],[0.],[52.21128664],[21.00084222],[0.98730054],10.85305239864396,2.487797633237832,0.987290842311163
[52.211309],[21.001001],[0.],[52.21128664],[21.00084222],[0.98730054],10.85305239864396,2.487797633237832,0.987290842311163
[52.211309],[21.001001],[0.],[52.2112994],[21.00092015],[1.0648832],5.526118955009837,1.0685601178401718,1.0648807219514984
[52.211309],[21.001001],[0.],[52.21128664],[21.00084222],[0.98730054],10.85305239864396,2.487797633237832,0.987290842311163
[52.211309],[21.001001],[0.],[52.21129933],[21.00091975],[0.99525715],5.5535199427013975,1.0758331647846966,0.9952546450460817
[52.211309],[21.001001],[0.],[52.21128666],[21.00084175],[0.91740303],10.885081628026883,2.4860655973068817,0.9173932737518206
[52.211309],[21.001001],[0.],[52.21128666],[21.00084175],[0.91740303],10.885081628026883,2.4860655973068817,0.9173932737518206
[52.211309],[21.001001],[0.],[52.21128667],[21.00084129],[0.84793438],10.916899687396793,2.4842351528521855,0.8479245710942463
[52.211309],[21.001001],[0.],[52.21128667],[21.00084129],[0.84793438],10.916899687396793,2.4842351528521855,0.8479245710942463
[52.211309],[21.001001],[0.],[52.21129927],[21.00091936],[0.92605927],5.5806934141523,1.083039440492188,0.9260567447099015
[52.211309],[21.001001],[0.],[52.2112992],[21.00091896],[0.85728889],5.607635473906418,1.0901779306616302,0.8572863364275848
[52.211309],[21.001001],[0.],[52.21128669],[21.00084083],[0.77889394],10.948502689560739,2.482305271412605,0.7788840768348306
[52.211309],[21.001001],[0.],[52.2112992],[21.00091896],[0.85728889],5.607635473906418,1.0901779306616302,0.8572863364275848
[52.211309],[21.001001],[0.],[52.21129914],[21.00091857],[0.78894531],5.634342228464229,1.0972476209919506,0.788942729164542
[52.211309],[21.001001],[0.],[52.21128671],[21.00084037],[0.71028103],10.979886749064969,2.4802749231113133,0.7102711185688502
[52.211309],[21.001001],[0.],[52.21129914],[21.00091857],[0.78894531],5.634342228464229,1.0972476209919506,0.788942729164542
[52.211309],[21.001001],[0.],[52.21128673],[21.00083991],[0.64209498],11.011047982847101,2.478143081610469,0.6420850136470749
[52.211309],[21.001001],[0.],[52.21128673],[21.00083991],[0.64209498],11.011047982847101,2.478143081610469,0.6420850136470749
[52.211309],[21.001001],[0.],[52.21129908],[21.00091818],[0.72102782],5.6608097854132104,1.1042474978898293,0.7210252141910957
[52.211309],[21.001001],[0.],[52.21128675],[21.00083946],[0.57433586],11.041982380444713,2.475908662531326,0.5743258458990439
[52.211309],[21.001001],[0.],[52.21129901],[21.0009178],[0.65353648],5.687034119506238,1.1111765095399522,0.6535338529815019
[52.211309],[21.001001],[0.],[52.21128677],[21.00083901],[0.50702093],11.072683108159042,2.4735693173372146,0.5070108597094842
[52.211309],[21.001001],[0.],[52.21129895],[21.00091742],[0.58648851],5.713008178346678,1.1180327207755965,0.5864858573181302
[52.211309],[21.001001],[0.],[52.21129889],[21.00091704],[0.51989043],5.738726735958594,1.1248147329525804,0.5198877511238408
[52.211309],[21.001001],[0.],[52.21128679],[21.00083856],[0.44015673],11.103145032624965,2.4711234661785966,0.44014660880813483
[52.211309],[21.001001],[0.],[52.21129889],[21.00091704],[0.51989043],5.738726735958594,1.1248147329525804,0.5198877511238408
[52.211309],[21.001001],[0.],[52.21128681],[21.00083812],[0.37374252],11.13336420490607,2.468570066437517,0.37373234907883296
[52.211309],[21.001001],[0.],[52.21129883],[21.00091667],[0.45374147],5.764185836446981,1.1315215147819244,0.45373877165251686
[52.211309],[21.001001],[0.],[52.21128684],[21.00083768],[0.30777756],11.163336679326934,2.465908076203777,0.3077673308175144
[52.211309],[21.001001],[0.],[52.21129877],[21.0009163],[0.38804086],5.789381526525676,1.1381520378058443,0.3880381375316207
[52.211309],[21.001001],[0.],[52.21128684],[21.00083768],[0.30777756],11.163336679326934,2.465908076203777,0.3077673308175144
[52.211309],[21.001001],[0.],[52.21129877],[21.0009163],[0.38804086],5.789381526525676,1.1381520378058443,0.3880381375316207
[52.211309],[21.001001],[0.],[52.21128684],[21.00083768],[0.30777756],11.163336679326934,2.465908076203777,0.3077673308175144
[52.211309],[21.001001],[0.],[52.21129877],[21.0009163],[0.38804086],5.789381526525676,1.1381520378058443,0.3880381375316207
[52.211309],[21.001001],[0.],[52.21128686],[21.00083725],[0.24226106],11.193058511733954,2.463136452859319,0.24225078569369954
[52.211309],[21.001001],[0.],[52.21129871],[21.00091594],[0.32278781],5.8143098548651295,1.1447052728587077,0.32278506273203156
[52.211309],[21.001001],[0.],[52.21128686],[21.00083725],[0.24226106],11.193058511733954,2.463136452859319,0.24225078569369954
[52.211309],[21.001001],[0.],[52.21129865],[21.00091558],[0.25798151],5.83896687230984,1.1511801907748447,0.2579787435295279
[52.211309],[21.001001],[0.],[52.21128689],[21.00083682],[0.17719226],11.222525760799721,2.4602541573250836,0.17718193513239108
[52.211309],[21.001001],[0.],[52.21129865],[21.00091558],[0.25798151],5.83896687230984,1.1511801907748447,0.2579787435295279
[52.211309],[21.001001],[0.],[52.21128689],[21.00083682],[0.17719226],11.222525760799721,2.4602541573250836,0.17718193513239108
[52.211309],[21.001001],[0.],[52.21129865],[21.00091558],[0.25798151],5.83896687230984,1.1511801907748447,0.2579787435295279
[52.211309],[21.001001],[0.],[52.2112869],[21.00083667],[0.15782715],11.232456688735217,2.4586483902478893,0.15781680600975884
[52.211309],[21.001001],[0.],[52.2112986],[21.00091522],[0.19362116],5.863348632095727,1.1575757638041697,0.19361836968065543
[52.211309],[21.001001],[0.],[52.21128692],[21.0008366],[0.14903721],11.237258712994528,2.457255130168048,0.1490268601628333
[52.211309],[21.001001],[0.],[52.21129857],[21.00091504],[0.16269624],5.875457805467931,1.16072328578419,0.16269343054513333
[52.211309],[21.001001],[0.],[52.21128693],[21.00083654],[0.14068887],11.241861642159327,2.455773301353353,0.14067850688298736
[52.211309],[21.001001],[0.],[52.21128693],[21.00083654],[0.14068887],11.241861642159327,2.455773301353353,0.14067850688298736
[52.211309],[21.001001],[0.],[52.21129856],[21.00091499],[0.15389605],5.8792927461204725,1.161678732684522,0.15389324249047237
[52.211309],[21.001001],[0.],[52.21128694],[21.00083647],[0.13278478],11.246298347257227,2.454215953049668,0.13277441714087118
[52.211309],[21.001001],[0.],[52.21129855],[21.00091493],[0.14553124],5.882901180905227,1.1625690947892837,0.14552842467428964
[52.211309],[21.001001],[0.],[52.21128696],[21.00083641],[0.12532909],11.250600949052936,2.4525957112310364,0.12531871663438368
[52.211309],[21.001001],[0.],[52.21129854],[21.00091489],[0.13760838],5.886316173930617,1.1634037725516881,0.13760556430940024
[52.211309],[21.001001],[0.],[52.21129854],[21.00091484],[0.130132],5.889570251014552,1.164192103429674,0.1301291782789465
[52.211309],[21.001001],[0.],[52.21128697],[21.00083635],[0.11832495],11.254801668754052,2.450925063849321,0.11831456993631717
[52.211309],[21.001001],[0.],[52.21129854],[21.00091484],[0.130132],5.889570251014552,1.164192103429674,0.1301291782789465
[52.211309],[21.001001],[0.],[52.21128699],[21.00083629],[0.11177468],11.258932843446514,2.4492163636654447,0.11176429504701232
[52.211309],[21.001001],[0.],[52.21129853],[21.00091479],[0.12310567],5.892695963412233,1.1649434347907892,0.12310285214338487
[52.211309],[21.001001],[0.],[52.21128699],[21.00083629],[0.11177468],11.258932843446514,2.4492163636654447,0.11176429504701232
[52.211309],[21.001001],[0.],[52.21129853],[21.00091479],[0.12310567],5.892695963412233,1.1649434347907892,0.12310285214338487
[52.211309],[21.001001],[0.],[52.211287],[21.00083623],[0.10567977],11.263026913050354,2.447481824002482,0.10566937177629068
[52.211309],[21.001001],[0.],[52.21129852],[21.00091475],[0.11653217],5.895725927383581,1.1656671309903062,0.11652934817387471
[52.211309],[21.001001],[0.],[52.211287],[21.00083623],[0.10567977],11.263026913050354,2.447481824002482,0.10566937177629068
[52.211309],[21.001001],[0.],[52.21129852],[21.00091475],[0.11653217],5.895725927383581,1.1656671309903062,0.11652934817387471
[52.211309],[21.001001],[0.],[52.21128702],[21.00083617],[0.10004083],11.267116399666323,2.445733513083138,0.10003043336159277
[52.211309],[21.001001],[0.],[52.21129852],[21.0009147],[0.11041346],5.898692814627447,1.1663725563837728,0.11041062956668322
[52.211309],[21.001001],[0.],[52.21129852],[21.0009147],[0.11041346],5.898692814627447,1.1663725563837728,0.11041062956668322
[52.211309],[21.001001],[0.],[52.21128702],[21.00083617],[0.10004083],11.267116399666323,2.445733513083138,0.10003043336159277
[52.211309],[21.001001],[0.],[52.21128703],[21.00083611],[0.09837807],11.270643346057454,2.444809777259537,0.09836766652455951
[52.211309],[21.001001],[0.],[52.21129851],[21.00091466],[0.10475068],5.901629333802225,1.1670690873597414,0.10474784554204333
[52.211309],[21.001001],[0.],[52.21128703],[21.00083611],[0.09837807],11.270643346057454,2.444809777259537,0.09836766652455951
[52.211309],[21.001001],[0.],[52.21129851],[21.00091466],[0.10475068],5.901629333802225,1.1670690873597414,0.10474784554204333
[52.211309],[21.001001],[0.],[52.21128701],[21.00083609],[0.10690573],11.272047358971303,2.447227165224864,0.10689532293216876
[52.211309],[21.001001],[0.],[52.21129851],[21.00091462],[0.09954418],5.904568212263911,1.1677660953523166,0.09954134438269224
[52.211309],[21.001001],[0.],[52.21128698],[21.00083607],[0.11589045],11.273535206393777,2.449664582855554,0.11588003877499456
[52.211309],[21.001001],[0.],[52.2112985],[21.00091458],[0.10081133],5.906979329727174,1.1684033989694804,0.10080849021984083
[52.211309],[21.001001],[0.],[52.21128696],[21.00083605],[0.12530974],11.275129265310627,2.4521314016029248,0.1252993262949895
[52.211309],[21.001001],[0.],[52.21128696],[21.00083605],[0.12530974],11.275129265310627,2.4521314016029248,0.1252993262949895
